"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27"
"164" 0.171956830679564 0.174582481760014 0.179839313208814 0.128199604552275 0.118923711449228 0.164387503867862 0.145582553008969 0.18993064161139 0.158389171894905 0.136837915004357 0.177321387257037 0.161304036704338 0.162590527331458 0.156038775966485 0.157090629072806 0.154769335047802 0.144399519027136 0.14875946484888 0.163654250404432 0.171358411628414 0.170297889735655 0.142504297831943 0.161962438625518 0.174921818452091 0.127224252037106 0.133139421765487 0.162508694158761
"165" 0.173684573443311 0.177839594793848 0.179159120227114 0.129413073095149 0.120506134318699 0.165950900050848 0.146969296982086 0.192184627179062 0.159073720634866 0.137294564574291 0.175818706642593 0.160591419608822 0.164833913611615 0.156838528283371 0.159820195467588 0.157371859991499 0.146466346634458 0.148336041179067 0.165568406774606 0.171088303374436 0.172192047380339 0.144687028346318 0.163817276667371 0.176393264692661 0.128170487739453 0.133232374737787 0.163653499982492
"166" 0.175325152962757 0.181057052753673 0.178372004559367 0.130602912841197 0.122073955994686 0.167490517228122 0.148320592055341 0.194351382642259 0.15969803077601 0.137710667852207 0.174278957496048 0.159811024045356 0.167021047907156 0.157572077391366 0.162510740387128 0.159932858227918 0.148514738197702 0.147894359477536 0.16743680194948 0.170763568360319 0.174012775313218 0.146846329086789 0.16563694907943 0.177788579567657 0.129118542373736 0.133310234881057 0.164760074838952
"167" 0.176875709725603 0.184225460324805 0.177479455586081 0.131768597295297 0.123626043302644 0.169004039105954 0.149634589309357 0.196425957929025 0.160261199038177 0.138086152026803 0.172706009010231 0.158966731522279 0.169147589632219 0.158236922567272 0.165157641862526 0.162448909658399 0.150542132922219 0.147435059549721 0.169257781659796 0.170384837375362 0.175757394890297 0.148979334591834 0.167418652818479 0.179106226342468 0.130068327591988 0.133372386550371 0.165828876130201
"168" 0.178333533949427 0.187335243077459 0.176483162870939 0.132909607999195 0.125161253800753 0.170488957312003 0.15090944142343 0.198403455776363 0.1607623878045 0.138420983844788 0.171103455877897 0.158062531409008 0.171209210925867 0.158830680202354 0.167756252193736 0.164916594341551 0.152545914805542 0.146958687691697 0.171029678526936 0.16995267970551 0.177423317295308 0.151083143922514 0.169159480712329 0.180344755150275 0.131019663782386 0.133418178470497 0.166860206981486
"169" 0.179696071838835 0.190376696136708 0.175385012295474 0.134025434247142 0.126678436698542 0.171942574961986 0.152143305187311 0.200279049034577 0.16120082740357 0.138715169596252 0.169474607534053 0.157102499053122 0.173201611375677 0.159351093648464 0.170301910867212 0.167332498974671 0.154523417065099 0.146465698889097 0.172750810696418 0.1694676014913 0.179008048752279 0.15315482608168 0.170856426690099 0.181502804548626 0.131972277540434 0.13344692570591 0.167854197320608
"170" 0.180960931527718 0.193340034797154 0.174187081691304 0.135115572799013 0.128176433809936 0.173362011834903 0.153334344114968 0.202047998252201 0.161575818296962 0.138968755044918 0.167822480848808 0.15609077379257 0.175120533042569 0.159796042593796 0.172789957759601 0.16969322351187 0.156471926742156 0.145956459529089 0.174419480693721 0.168930045030003 0.180509195507337 0.155191425638972 0.172506391955129 0.182579102973885 0.132925799477661 0.13345791177749 0.168810786787059
"171" 0.182125888698904 0.196215446733795 0.172891635978932 0.136179527592371 0.12965408054046 0.174744211166722 0.15448073116274 0.203705669465591 0.161886733165151 0.139181825302819 0.166149796274136 0.15503153700121 0.17696177572392 0.160163551923265 0.175215746577994 0.1719953879043 0.158388689470378 0.145431250587701 0.176033974530316 0.168340389030871 0.18192446856935 0.157189968549866 0.174106192103913 0.183572470097208 0.133879762379591 0.133450390919393 0.169729709683196
"172" 0.183188891873258 0.19899314544164 0.171501121823346 0.137216809454802 0.131110206908277 0.176085948059911 0.15558065155362 0.205247552114537 0.162133018884897 0.139354504649007 0.164458977407187 0.153928990301976 0.17872121238938 0.160451800020884 0.177574658485665 0.174235638947033 0.16027091439768 0.144890271252534 0.17759256108661 0.167698949824721 0.183251688200344 0.159147468156125 0.175652565187989 0.184481818085259 0.134833599723576 0.133423590468952 0.170610482163475
"173" 0.184148067360069 0.201663424520814 0.170018161817822 0.138226935817865 0.132543638598694 0.177383839493461 0.156632305708785 0.206669277002851 0.162314198391302 0.139486956291939 0.162752153892204 0.152787334077071 0.180394804721341 0.160659126474177 0.179862115860766 0.17641065721634 0.162115779250424 0.144333642938987 0.179093491797105 0.167005983521259 0.184488788147968 0.161060931354168 0.17714218070905 0.185306152768397 0.135786644565784 0.133376713382012 0.171452391839448
"174" 0.185001723860269 0.204216712411339 0.168445548208526 0.139209430433859 0.133953198051689 0.178634355905067 0.157633912286752 0.207966634220871 0.16242987241784 0.139579382075273 0.161031167543302 0.151610746398666 0.18197861868992 0.160784039143433 0.182073596134301 0.178517164080306 0.163920435529416 0.14376141365656 0.1805350006614 0.166261689099752 0.18563381961368 0.162927364917013 0.178571649530651 0.186044574718498 0.136738128805396 0.133308940865584 0.172254489957681
"175" 0.185748356713739 0.206643627172672 0.166786236173675 0.140163823096587 0.135337705581964 0.179833834304167 0.158583711329797 0.209135590945267 0.162479721107806 0.139632022126848 0.159297581531734 0.150403362496751 0.183468840090498 0.160825220561599 0.184204645652754 0.180551928765022 0.16568201382763 0.143173562680633 0.181915304602857 0.165466212410759 0.186684954951693 0.164743781954656 0.179937534682888 0.186696280237946 0.137687182832681 0.133219435119269 0.173015586285432
"176" 0.18638665178162 0.208935030897582 0.165043336672159 0.141089649367207 0.136695980530956 0.180978492861602 0.159479967516453 0.21017230903029 0.162463505490765 0.139645154450673 0.157552692444421 0.149169254873213 0.184861789970377 0.160781533633741 0.186250893510066 0.18251177545786 0.167397629260138 0.142570005484275 0.183232604194574 0.164619651058885 0.187640491095114 0.166507208496969 0.181236363029345 0.187260562260679 0.13863283556633 0.133107342176533 0.173734246814713
"177" 0.186915488954248 0.21108208334805 0.163220108877657 0.141986450306183 0.138026842450185 0.182064446908875 0.160320973518096 0.211073162303871 0.162381068817764 0.13961909446184 0.155797544985822 0.147912414162885 0.186153939869985 0.160652026608305 0.188208065293179 0.184393590428684 0.16906438699725 0.141950598884207 0.184485084770093 0.163722060128811 0.188498852707078 0.168214690182458 0.182464637758457 0.187736811165419 0.139574014884011 0.132971794836537 0.174408794369677
"178" 0.187333945274972 0.213076294402769 0.161319952215368 0.142853772212292 0.139329112315236 0.183087726267508 0.161105053456725 0.211834753481615 0.162232337749256 0.139554194464318 0.154032949063286 0.146636730833381 0.187341926803258 0.160435937295823 0.19007199668526 0.186194329149279 0.170679387892482 0.141315146354959 0.185670917933715 0.162773458709408 0.189258595056044 0.169863299035514 0.183618851654318 0.188124515500498 0.140509548448749 0.132811915676956 0.175037312175147
"179" 0.187641297669809 0.214909574911327 0.159346398019554 0.143691166369556 0.140601613769625 0.184044293816915 0.161830566460176 0.212453930611825 0.162017323389894 0.139450843071649 0.152259498967223 0.145345977806186 0.18842256790145 0.160132696514286 0.191838646870701 0.187911023390699 0.172239734197529 0.140663403465568 0.186788263482676 0.161773837163431 0.18991840661573 0.171450140314123 0.184695501094904 0.18842326261889 0.141438164932347 0.132626820137949 0.175617650415907
"180" 0.187837025272585 0.21657428555946 0.157303100831141 0.14449818880291 0.141843174397711 0.184930065197586 0.16249591031005 0.212927802965222 0.161736122164561 0.139309464570653 0.150477594332192 0.144043794071675 0.18939287464453 0.159741930744051 0.193504111686433 0.189540788277773 0.173742535357069 0.139995083393791 0.187835271750578 0.160723165083363 0.190477111391466 0.172972359409407 0.185691100718762 0.18863273922128 0.142358495635631 0.132415619667269 0.176147435787253
"181" 0.18792081133491 0.218063283362565 0.15519382935559 0.145274400043333 0.143052627025755 0.18574092953545 0.163099525176719 0.213253756283969 0.161388916530289 0.139130518228283 0.148687462543814 0.142733669360767 0.190250066604735 0.159263463978958 0.195064636464611 0.191080829279582 0.175184913876768 0.139309862473845 0.188810086378551 0.159621399867338 0.190933670975951 0.174427148777762 0.186602198694421 0.188752731804231 0.143269076503949 0.132177424916337 0.17662408400755
"182" 0.187892544710075 0.219369965421062 0.153022457102241 0.146019364903116 0.144228811050164 0.186472771063001 0.163639897434813 0.213429467306025 0.160975975518932 0.138914497541872 0.146889182239531 0.141418929925814 0.190991584627543 0.158697318764132 0.196516628512656 0.192528449114362 0.176564011258468 0.138607385735018 0.189710847517512 0.15846849584287 0.191287186338609 0.175811754885892 0.187425392520293 0.188783127009688 0.144168350534949 0.131911348977015 0.177044815233472
"183" 0.187752320899728 0.220488309590868 0.150792952727236 0.146732652261882 0.145370573791871 0.187121491503367 0.164115563551592 0.213452917482656 0.160497655105785 0.138661929433062 0.145082707539053 0.140102725473199 0.191615103376505 0.158043716414932 0.19785666917774 0.193881054547029 0.177876993997041 0.137887272390181 0.190535695461761 0.157264413860368 0.191536899353792 0.17712348514852 0.188157345276573 0.188723911871354 0.145054670574268 0.13161651064877 0.177406672288386
"184" 0.187500442651987 0.221412911745162 0.148509370102978 0.147413834863884 0.146476771875733 0.187683033075013 0.164525114039679 0.213322405809222 0.15995439839962 0.138373373385781 0.143267892633061 0.138788017280188 0.192118543169907 0.157303076415447 0.199081525444197 0.195136163057301 0.179121059633935 0.137149121235208 0.191282774710921 0.156009131273169 0.191682194074145 0.178359714838211 0.188794802244752 0.18857517395272 0.145926302493465 0.131292037725932 0.177706541584431
"185" 0.187137420099503 0.222139019329465 0.146175838137934 0.148062489127094 0.147546272633769 0.188153401967242 0.164867197464628 0.213036560691991 0.159346735649934 0.138049420528708 0.141444516356609 0.137477567518815 0.192500081039172 0.156476014998977 0.200188161013977 0.196291409356284 0.180293442862823 0.136392515922614 0.19195023845397 0.154702652216163 0.19172259775635 0.179517893946366 0.189334607804882 0.188337101370884 0.146781428743136 0.130937070294784 0.17794117658938
"186" 0.186663970425855 0.222662560940616 0.143796550371308 0.148678194964516 0.14857795553096 0.188528692130326 0.16514052449684 0.212594350776859 0.158675284067556 0.137690692662734 0.139612306376858 0.136173929800259 0.192758160941307 0.155563342916984 0.201173746822166 0.197344551729353 0.181391421683206 0.135617030075232 0.192536253465855 0.153345018091003 0.191657781647303 0.180595553974177 0.189773722515693 0.188009982699664 0.147618152272917 0.130550764030334 0.178107223660762
"187" 0.186081017048645 0.222980171691312 0.141375754367854 0.149260535618114 0.149570713612286 0.188805109218837 0.165343871996388 0.211995094669335 0.157940747455104 0.137297841234009 0.13777096263328 0.134879440944295 0.192891503060395 0.154566062407061 0.202035670941698 0.198293478183218 0.182412323598056 0.134822232208589 0.193039005403929 0.15193631816251 0.19148756153952 0.18159031463214 0.190109240278146 0.187594206745005 0.148434500808767 0.130132293482768 0.178201250042207
"188" 0.18538968830762 0.223089214155056 0.138917740938721 0.149809097505737 0.150523454969558 0.188978994522787 0.165476087118398 0.211238469479004 0.157143915644163 0.136871546253224 0.13592017968237 0.133596213970071 0.192899112136332 0.153485363374498 0.202771547833775 0.199136212375184 0.183353531851853 0.134007690433624 0.193456704488275 0.150476700168126 0.191211898105166 0.182499890426563 0.190338405479027 0.187090262185201 0.149228431476758 0.129680855343748 0.178219773790921
"189" 0.184591315646269 0.222987794721502 0.136426833214803 0.150323470081348 0.151435104226574 0.189046848718517 0.165536091425669 0.210324518125991 0.156285663736471 0.136412515161871 0.134059667618112 0.132326132296859 0.192780284762531 0.152322618806048 0.203379226903092 0.199870919302889 0.184212491705447 0.133172976914591 0.193787591546824 0.148966380840336 0.1908308970186 0.183322097111465 0.190458630007858 0.186498737068121 0.149997835761368 0.12919567168296 0.17815929538078
"190" 0.183687431275454 0.222674775228828 0.133907375599622 0.150803245708884 0.152304604041006 0.189005355269882 0.165522884994404 0.209253655351519 0.155366951146765 0.135921481646296 0.13218917126378 0.131070845136557 0.192534615598233 0.151079379438496 0.203856800319733 0.200495910733106 0.184986716744211 0.132317672060393 0.194029944403212 0.147405656240709 0.19034480887769 0.184054857984251 0.190467510037696 0.18582031815739 0.150740544785215 0.128675993145572 0.178016330703194
"191" 0.182679765307876 0.222149779777696 0.131363722629178 0.151248019550029 0.153130916621365 0.188851403310385 0.165435550498007 0.208026672379642 0.15438882044544 0.135399204400421 0.130308487359934 0.129831764053627 0.192162002445357 0.14975736770852 0.20420261007267 0.201009650348632 0.185673795215837 0.131441368431037 0.194182084582407 0.145794911803784 0.189754028934401 0.184696210003649 0.190362842458385 0.18505579011932 0.151454334896058 0.128121102101535 0.177787445167741
"192" 0.181570242352502 0.221413196670172 0.128800227766644 0.151657389466194 0.153913025257315 0.188582109838244 0.165273257253148 0.206644740182523 0.153352395999543 0.134846465838129 0.128417479507366 0.128610060663031 0.191662650144489 0.148358471014202 0.204415254222906 0.201410758592833 0.186271396393903 0.130543674344528 0.194242384306418 0.144134631989422 0.18905909664523 0.18524430970856 0.190142640849562 0.184206034542435 0.152136933545914 0.127530315738001 0.177469288586994
"193" 0.180360977558502 0.220466175456398 0.126221232160067 0.152030955934995 0.154649935861502 0.188194841059292 0.165035265211506 0.205109411307235 0.152258882411167 0.134264070756334 0.126516090661878 0.127406665432441 0.191037073249562 0.146884734322258 0.20449359232774 0.201698017192022 0.186777276962995 0.129624217173156 0.194209273749887 0.142425409443398 0.188260695052052 0.185697438916726 0.189805150880238 0.183272028781542 0.152786025446195 0.12690298908646 0.177058630515146
"194" 0.179054272098757 0.219310619111429 0.123631053391534 0.15236832198153 0.155340678521013 0.187687232716789 0.164720928879919 0.20342262022792 0.15110956275272 0.133652844949899 0.124604353019665 0.126222267551739 0.190286097446143 0.145338352158705 0.204436750011105 0.201870373336596 0.187189287420694 0.128682646321807 0.194081248522991 0.140667953568062 0.187359650003725 0.186054010182429 0.18934886502205 0.182254844618607 0.153399258981883 0.126238517976555 0.176552395698168
"195" 0.177652608083718 0.217949171404242 0.121033974246445 0.152669093124789 0.155984309056464 0.187057209252847 0.164329701150991 0.201586682193363 0.149905796599099 0.13301363377959 0.122682395177224 0.125057315830459 0.189410859683801 0.143721660024165 0.204244122658614 0.201926943502685 0.187505378491087 0.127718635884602 0.193856877347026 0.138863098407757 0.186356929228495 0.186312571992899 0.188772536464423 0.18115564673312 0.153974252866986 0.125536341908912 0.175947699284601
"196" 0.176158642897119 0.21638519956007 0.118434231531662 0.152932877339555 0.15657991058666 0.186303001653176 0.163861137025659 0.199604290546369 0.148649017857279 0.132347300694388 0.120750446497439 0.123912020582527 0.188412806998998 0.142037125278323 0.203915378219757 0.201867016896996 0.187723607543757 0.126731886979809 0.193534809886132 0.137011809757374 0.185253641266749 0.186471813683559 0.188075192121827 0.179975690975245 0.154508603022763 0.12479594683971 0.175241881440732
"197" 0.174575202946101 0.214622772355666 0.115836004971408 0.15315928503421 0.157126595096669 0.185423163835113 0.163314897208671 0.197478512498041 0.147340732394365 0.131654725709529 0.118808838663219 0.122786356457174 0.187293694011048 0.140287337541243 0.203450459103555 0.201690058508583 0.187842145011259 0.125722129766474 0.193113784697069 0.135115191406964 0.184051034273061 0.186530570052853 0.187256144626123 0.178716322435786 0.154999889659574 0.124016867870091 0.174432541012105
"198" 0.172905276819355 0.212666633824488 0.113243406209778 0.153347929044898 0.157623505007065 0.184416587448458 0.162690751557515 0.195212783346835 0.145982515465693 0.130936803841748 0.116858004450944 0.121680066175456 0.186055579080119 0.138474998662173 0.202849583158009 0.201395711752411 0.187859280797105 0.124689125149715 0.192592637257579 0.133174490440628 0.182750494695709 0.186487825658086 0.186315003200683 0.177378973307948 0.155445684542614 0.123198691833925 0.17351756787507
"199" 0.171152007848275 0.210522172784929 0.110660467948717 0.153498424646589 0.158069814742024 0.183282514969392 0.161988582364951 0.192810899139318 0.144576008945137 0.130194443503294 0.114898473807331 0.120592665133155 0.18470081912285 0.136602912309265 0.202113243727718 0.200983800690791 0.187773430665063 0.123632666184818 0.191970308032879 0.13119110151407 0.181353545840936 0.186342718774454 0.185251683317447 0.175965160536924 0.155843558421319 0.122341059777801 0.172495173627522
"200" 0.169318686067638 0.208195388439168 0.108091133250203 0.153610389581651 0.158464732293858 0.182020550979581 0.161208387455055 0.190277007776737 0.143122918360321 0.129428564856345 0.112930867364255 0.119523446832979 0.183232063087916 0.134673973236086 0.201242208788174 0.200454331820126 0.187583142599316 0.12255257919345 0.191245850539002 0.12916657004204 0.179861846328202 0.186094545000291 0.184066415043493 0.174476483254603 0.156191088601783 0.121443669327507 0.171363920277156
"201" 0.16740873957407 0.205692852322858 0.105539245031287 0.153683444106622 0.158807500781486 0.180630671535474 0.16035028307246 0.187615598578786 0.14162500973605 0.12864009812958 0.110955887575748 0.118471489111858 0.181652244100818 0.13269115628312 0.200237519159351 0.199807495411813 0.187287103123566 0.121448724608112 0.190418439361309 0.127102594234509 0.178277188441503 0.185742760492533 0.182759749989874 0.172914619998097 0.15648586664122 0.120506276935648 0.170122746598406
"202" 0.165425725282621 0.203021666916342 0.1030085357804 0.153717211058002 0.159097400000256 0.179113231546537 0.159414506544409 0.184831490323414 0.140084106249826 0.127829981898717 0.108974307708889 0.117435661132597 0.179964570294216 0.13065750517439 0.199100485805414 0.199043666397652 0.186884143565623 0.120320997563624 0.189487378086264 0.125001025928704 0.176601496380556 0.185286984817384 0.181332566782498 0.171281325712324 0.156725506143211 0.119528700005349 0.168770991845862
"203" 0.163373319084048 0.200189421256213 0.100502617523207 0.153711315937972 0.15933374796045 0.177468970095823 0.158401418695245 0.181929817788998 0.138502084703965 0.126999161332961 0.106986958964881 0.116414631113118 0.178172514347211 0.128576121171055 0.197832686231472 0.198163404791722 0.186373246252368 0.11916932825676 0.188452107104678 0.122863870173023 0.174836824414241 0.184727003402326 0.179786074982625 0.16957842853862 0.156907650632321 0.118510818885369 0.167308416532062
"204" 0.161255305407977 0.19720414391155 0.0980249720659793 0.153665387021096 0.159515902411705 0.175699013651471 0.157311505993048 0.178916016832782 0.136880871819404 0.126148586409339 0.104994716047161 0.115406874770848 0.176279801764193 0.126450151645178 0.196435959992423 0.197167455642353 0.185753550618199 0.117993682097208 0.187312211245017 0.120693283528348 0.172985354937188 0.184062769576781 0.178121817393101 0.167807826393152 0.157029981486554 0.117452578732234 0.165735220001314
"205" 0.159075566200062 0.194074253711845 0.0955789415442224 0.153579055483174 0.159643262350501 0.173804877133602 0.156145382408362 0.175795808047074 0.135222440356924 0.125279210097072 0.102998481529303 0.114410684464421 0.17429039793099 0.124282778637929 0.194912403333015 0.196056748509574 0.185024359208223 0.116794059674745 0.186067427195997 0.118491571062276 0.171049396428811 0.183294406190047 0.176341670695699 0.165971483340909 0.157090225906081 0.116353991235263 0.164052054558159
"206" 0.15683806932445 0.190808508633328 0.0931677193040077 0.1534519555536 0.159715269507781 0.171788462817254 0.154903790965291 0.172575179042319 0.133528805072163 0.124391986514145 0.100999169405775 0.113424179019481 0.172208493993235 0.122077207467155 0.193264362982212 0.194832396465234 0.184185143555538 0.115570496568863 0.184717650678556 0.11626118202222 0.169031381312398 0.182422206796481 0.174447844374844 0.164071425773114 0.157086164896731 0.115215136200646 0.162260035939312
"207" 0.154546856406491 0.187415953266848 0.0907943411431488 0.153283724692694 0.159731409813668 0.169652057068527 0.153587604965635 0.169260365413733 0.13180201851139 0.123487869058403 0.098997688232594 0.112445314230011 0.170038491608913 0.119836655449584 0.191494429128844 0.193495694614877 0.183235549909948 0.11432306302811 0.183262943328414 0.114004704184153 0.166933863710131 0.181446636399341 0.172442877893497 0.162109738398053 0.157015641246826 0.114036162990908 0.160360749951004
"208" 0.152206030134556 0.183905865303523 0.0884616769390588 0.153074003795694 0.159691214836173 0.167398324927649 0.152197828867357 0.165857830455748 0.130044166655688 0.122567808515557 0.0969949242819239 0.111471894030984 0.167784986634018 0.117564340802849 0.1896054276093 0.192048118142389 0.18217540479345 0.113051863547008 0.181703539251727 0.111724856884896 0.164759517088111 0.180368331746249 0.170329636098016 0.160088560057616 0.156876567476131 0.112817291816314 0.158356255129427
"209" 0.149819741044188 0.180287701483899 0.0861724226898184 0.152822437425238 0.159594263190684 0.165030302569289 0.150735598799289 0.162374243695988 0.128257364421825 0.121632751146586 0.0949917251440491 0.110501582342129 0.165452751807072 0.115263471792064 0.18760041134165 0.190491319880395 0.181004720355781 0.111757036368621 0.180039851217822 0.109424482757153 0.162511131783627 0.179188101170812 0.168111302840308 0.158010079384121 0.156666933735927 0.11155881487491 0.156249081320052
"210" 0.147392173812509 0.176571043462108 0.0839290929946753 0.152528674074371 0.159440181916934 0.162551387686749 0.149202182694816 0.158816458327861 0.126443751028746 0.120683636757151 0.0929888842114361 0.109531915586049 0.163046718504859 0.112937236184786 0.185482651044055 0.188827127411438 0.17972369950127 0.110438752940694 0.178272476454607 0.107106538197964 0.160191612405047 0.1779069239766 0.165791372817493 0.155876530314349 0.15638481563949 0.110261097338005 0.154042224111762
"211" 0.14492753309594 0.17276554403848 0.0817340139999041 0.152192366462324 0.159228647820088 0.159965327862719 0.147598980028182 0.155191487628111 0.124605485239267 0.119721396751694 0.0909871264724189 0.108560315886707 0.160571957648152 0.110588791076896 0.183255625278623 0.18705753970697 0.178332740756246 0.109097217352699 0.176402202014012 0.104774082612745 0.157803975092887 0.176525949361437 0.163373641641479 0.153690187480089 0.156028382002621 0.108924578178006 0.151739135103449
"212" 0.142430028949792 0.168880874211997 0.0795893168356689 0.151813171865485 0.158959388772446 0.157276207004729 0.145927521138108 0.151506480452732 0.122744740487205 0.118746952175025 0.0889870960261417 0.107584104956153 0.158033659842304 0.108221253150163 0.180923009864975 0.185184723313281 0.176832442844269 0.107732665780115 0.174430009676606 0.102430266488476 0.155351344628727 0.175046494881722 0.160862194163287 0.151453361496829 0.155595902474241 0.107549770835562 0.149343708023729
"213" 0.13990386187415 0.164926671497808 0.0774969315692709 0.151390752486231 0.158632184972235 0.154488429938319 0.144189466124588 0.147768695911548 0.120863699900846 0.117761211744304 0.0869893457056768 0.106600518678273 0.155437114843409 0.105837689420075 0.17848866671066 0.18321100809555 0.175223608934586 0.106345365960953 0.172357080366427 0.100078318360923 0.152836951376896 0.17347004445837 0.158261391089526 0.14916839417453 0.155085755037505 0.106137263722999 0.146860260768201
"214" 0.137353207536773 0.160912489944763 0.0754585816999186 0.150924775862494 0.15824687015581 0.151606705264963 0.142386603306026 0.143985477328419 0.118964551234271 0.116765069874406 0.0849943291627787 0.10560672239808 0.152787690446185 0.103441108529831 0.175956632108213 0.181138882553245 0.17350725052744 0.104935616727735 0.170184798048917 0.0977215307517844 0.150264128042096 0.171798245927831 0.15557585394099 0.146837653676639 0.154496433362322 0.104687720561047 0.144293513462815
"215" 0.13478220123028 0.156847752273286 0.073475779219932 0.150414915321144 0.157803332759557 0.148636026604857 0.140520847225293 0.140164225600426 0.11704948171874 0.115759404699796 0.0830023957257477 0.104599826923527 0.15009081089481 0.101034452643294 0.173331104551071 0.178970988722175 0.171684590938206 0.103503747616063 0.167914753086719 0.0953632451623259 0.147636306224465 0.170032908143611 0.152810448415908 0.144463529655647 0.153826553990659 0.103201880545817 0.14164856270593
"216" 0.132194922127851 0.152741704535108 0.0715498202671061 0.149860850478537 0.15730151702765 0.145581652356723 0.138594236194864 0.136312372075473 0.115120672846953 0.114745076096106 0.0810137882917863 0.103576905243962 0.147351934922588 0.0986205899860914 0.170616432122661 0.176710116680476 0.169757068340879 0.102050118568413 0.165548745029899 0.0930068362203293 0.144957012752075 0.168175997635658 0.149970266232743 0.142048428395445 0.153074863336505 0.101680558342959 0.138930852185014
"217" 0.12959537740883 0.148603373673215 0.0696817813927713 0.149262267791759 0.156741424061765 0.142449084117564 0.13660892937284 0.132437351073512 0.113180295103651 0.113722923704749 0.0790286444575941 0.102535009964958 0.144576533530484 0.0962023080800358 0.167817099514889 0.174359198677818 0.167726338330142 0.10057511974907 0.163088784818866 0.090655695086854 0.1422298657694 0.166229634837004 0.147060605539558 0.139594767992568 0.152240244482844 0.100124643905888 0.136146139906286
"218" 0.126987486333026 0.144441528332926 0.0678725164699436 0.148618861164373 0.156123112808741 0.139244043914801 0.134567203363514 0.128546572181964 0.111230502656653 0.112693764964002 0.0770470010275496 0.101471191453394 0.141770067618266 0.0937823077114841 0.164937714733774 0.171921302908996 0.165594275960225 0.0990791714830124 0.160537096379842 0.0883132122383779 0.139458570559068 0.164196089889042 0.144086949988731 0.13710497361 0.151321723758516 0.0985351021148861 0.133300462316218
"219" 0.124375064350108 0.140264643243455 0.0661226542658151 0.147930332610665 0.15544670098212 0.135972450411289 0.132471448338019 0.124647392460849 0.109273428023011 0.111658393150078 0.0750688019685951 0.100382516679218 0.1389379655851 0.0913631976693422 0.161982995551288 0.16939962695495 0.16336297721796 0.0975627243282857 0.157896117594224 0.0859827597482132 0.13664691507311 0.162077778038849 0.141054946587089 0.134581472838583 0.1503184770783 0.0969129722338637 0.130400095632474
"220" 0.121761807338078 0.136080867453506 0.0644325967027071 0.147196392982645 0.154712365913378 0.132640394250293 0.130324163672708 0.120747088697615 0.107311176725624 0.11061757543186 0.0730939098059856 0.09926608873132 0.136085601019056 0.088947490282986 0.158957755763376 0.166797490915974 0.161034759886988 0.0960262592878705 0.155168500624406 0.0836676731985983 0.13379876514903 0.159877254644 0.137970382442275 0.132026691202127 0.149229836030049 0.0952593671814678 0.127451514737768
"221" 0.119151276072521 0.131897996664883 0.0628025178314865 0.146416762764245 0.153920345328602 0.12925411271248 0.128127953105064 0.116852829855606 0.105345821956179 0.109572050943033 0.0711221203756633 0.0981190669743397 0.133218270596917 0.0865375977845684 0.155866891314783 0.164118330263566 0.158612163759878 0.0944702881633926 0.15235711157977 0.0813712333614787 0.130918059385405 0.157597209802284 0.13483916053625 0.129443047843088 0.14805529369312 0.0935754726132344 0.124461350023074
"222" 0.116546881035826 0.12772344986466 0.0612323635413048 0.145591172937404 0.153070938046266 0.12581996386035 0.12588551940923 0.112971649863499 0.103379399260908 0.108522528875505 0.0691531807685859 0.0969386878011809 0.130341172317053 0.0841358295139416 0.152715366351639 0.161365688438878 0.156097950155177 0.0928953540492195 0.14946502950742 0.0790966477916103 0.128008803651278 0.155240462625759 0.131667274666122 0.126832951426067 0.146794510172765 0.0918625458114372 0.121436342595939
"223" 0.113951867682931 0.123564250409649 0.0597218520293697 0.144719365924916 0.152164504591698 0.122344400347217 0.123599658595683 0.109110420895767 0.101413901266198 0.107469686598088 0.0671868102214266 0.0957222859224576 0.127459384188824 0.0817443899778224 0.14950819926267 0.158543209227154 0.153495100696969 0.0913020319616502 0.146495544692898 0.076847032480187 0.125075065203542 0.152809955180481 0.128460783701029 0.124198796296397 0.145447317835477 0.0901219143793183 0.118383298295016
"224" 0.111369302287123 0.119427011667006 0.0582704750542598 0.143801096615096 0.151201467723706 0.118833943067863 0.121273253642079 0.105275827296327 0.099451272461606 0.106414167804549 0.0652227236283253 0.0944673161192793 0.124577843501968 0.0793653777678684 0.146250448769615 0.155654628938797 0.150806815315581 0.0896909295940448 0.143452156256616 0.0746253937206429 0.122120966386644 0.150308746115161 0.125225785311309 0.121542958930654 0.144013726230618 0.0883549747364449 0.115309040972879
"225" 0.108802058495956 0.11531792726213 0.0568774999960465 0.142836133473537 0.150182312868806 0.115295154826257 0.118909267764932 0.101474340298817 0.0974934040583717 0.105356580695241 0.0632606572715408 0.093171375369771 0.121701326798807 0.0770007853350586 0.142947200126652 0.152703768428798 0.148036509429534 0.0880626881849449 0.140338569031942 0.0724346103405346 0.119150677889487 0.147740004003795 0.121968389332761 0.118867794715056 0.142493926683848 0.0865631904120431 0.112220365525375
